108,32.31662880,32.69287190,32.416131
109,32.67166999,33.34941599,32.821273
110,32.97085537,34.06221869,33.177733
111,33.23694443,34.83495378,33.504214
112,33.45516479,35.67143646,33.812234
113,33.63408502,36.57562600,34.108886
114,33.78094653,37.55162829,34.398536
115,33.90427722,38.60369842,34.683875
116,34.00816741,39.73624326,34.966559
117,34.09528573,40.95382403,35.247608
118,34.16779575,42.26115892,35.527651
119,34.22808094,43.66312561,35.807073
